"Batch_id";"Production_date";"Product_ID";"Production_line";"Shift";"Planned_output_kg";"Actual_output_kg";"Waste_kg";"Operation_minutes"
"1139DA";"2025-06-03";10004;"Line 2";"AS";2182.3;1947.7;242.4;445
"1140JI";"2025-05-12";10009;"Line 1";"DS";1953.8;1834.6;123.2;388
"1140JN";"2025-05-04";10019;"Line 3";"AS";1845.5;1666.9;190.6;489
"1140JZ";"2025-09-29";10011;"Line 2";"NS";1380.4;1287.8;109.2;399
"1140TQ";"2025-02-11";10016;"Line 2";"AS";1707.7;1510.8;205.6;493
"1140YZ";"2025-04-27";10014;"Line 2";"AS";2037.8;1919.1;119.7;447
"1141AZ";"2025-04-21";10010;"Line 3";"DS";2266.5;2094.3;183.7;384
"1141HX";"2025-06-15";10012;"Line 1";"AS";2145.0;1946.5;202.8;399
"1142JN";"2025-09-29";10007;"Line 3";"DS";1273.6;1178.6;112.8;423
"1143DO";"2025-02-17";10002;"Line 1";"AS";1933.0;1817.0;119.9;450
"1143RN";"2025-03-31";10009;"Line 1";"AS";2006.8;1867.8;144.8;451
"1143WT";"2025-02-17";10001;"Line 1";"DS";1523.0;1372.6;155.4;444
"1144AW";"2025-06-23";10019;"Line 3";"DS";2182.8;1889.2;301.3;374
"1144GV";"2025-05-10";10017;"Line 3";"AS";2163.4;2032.7;133.7;416
"1144IF";"2025-10-10";10009;"Line 1";"AS";1914.1;1878.1;51.2;410
"1145MW";"2025-04-02";10015;"Line 1";"AS";1486.2;1369.1;129.9;484
"1145OZ";"2025-07-22";10009;"Line 1";"DS";1877.6;1767.4;119.7;376
"1145RY";"2025-04-12";10009;"Line 1";"NS";1722.2;1570.1;163.8;414
"1146HU";"2025-09-02";10010;"Line 3";"AS";1947.2;1774.9;172.4;374
"1146IP";"2025-03-06";10001;"Line 1";"AS";1485.1;1321.7;169.8;357
"1147QU";"2025-06-13";10007;"Line 3";"NS";2021.2;1766.4;261.1;528
"1147VS";"2025-05-29";10020;"Line 2";"DS";1778.5;1600.9;188.0;361
"1148KU";"2025-11-14";10001;"Line 1";"AS";1766.8;1711.2;57.6;357
"1150CP";"2025-07-16";10008;"Line 2";"AS";1842.2;1596.3;258.4;335
"1151EO";"2025-07-06";10003;"Line 1";"NS";2166.5;1870.6;306.3;396
"1152FH";"2025-12-23";10002;"Line 1";"DS";2221.7;2050.4;181.5;422
"1152SI";"2025-05-18";10017;"Line 3";"DS";2150.1;1992.6;162.1;385
"1153KF";"2025-04-24";10011;"Line 2";"DS";2183.4;2071.1;113.9;456
"1153NA";"2025-12-18";10020;"Line 2";"DS";1143.8;1048.7;112.2;522
"1153XX";"2025-02-15";10013;"Line 3";"NS";1954.8;1779.2;186.4;323
"1153YT";"2025-10-15";10001;"Line 1";"DS";1627.1;1544.9;92.6;341
"1153ZO";"2025-08-15";10015;"Line 1";"DS";1755.2;1524.0;244.7;339
"1154AO";"2025-11-07";10006;"Line 1";"DS";1713.0;1666.6;48.3;411
"1154TL";"2025-07-26";10014;"Line 2";"DS";1337.5;1211.3;137.3;333
"1155KH";"2025-05-03";10018;"Line 1";"DS";1640.0;1531.7;123.3;463
"1155QY";"2025-08-16";10012;"Line 1";"DS";1179.7;1157.0;38.3;321
"1155SB";"2025-08-04";10011;"Line 2";"AS";1868.8;1737.3;139.7;361
"1155VE";"2025-08-17";10002;"Line 1";"DS";952.9;883.4;89.0;401
"1156RA";"2025-10-16";10007;"Line 3";"AS";1683.2;1505.7;196.4;414
"1157EL";"2025-06-05";10006;"Line 1";"AS";2221.2;2047.9;173.9;382
"1157TJ";"2025-08-17";10010;"Line 3";"AS";2883.1;2551.6;347.7;424
"1158HI";"2025-06-05";10020;"Line 2";"AS";1704.7;1674.4;33.3;484
"1158LU";"2025-03-12";10001;"Line 1";"DS";1672.5;1655.8;27.3;466
"1158OA";"2025-06-21";10012;"Line 1";"AS";1358.4;1207.9;159.7;378
"1159DA";"2025-09-21";10005;"Line 2";"DS";1569.5;1532.0;41.2;375
"1159RT";"2025-11-12";10010;"Line 3";"DS";1983.6;1796.5;202.1;398
"1159XQ";"2025-12-12";10005;"Line 2";"AS";2212.1;2100.3;113.4;369
"1160DE";"2025-11-20";10005;"Line 2";"NS";1834.5;1730.0;123.0;409
"1160HN";"2025-09-20";10020;"Line 2";"DS";1336.7;1240.3;104.4;450
"1160VA";"2025-01-06";10007;"Line 3";"AS";1568.0;1413.4;168.9;406
"1161TP";"2025-12-25";10010;"Line 3";"AS";1247.4;1073.6;176.5;341
"1161UA";"2025-02-25";10015;"Line 1";"DS";1787.5;1610.9;180.1;428
"1161XK";"2025-02-28";10001;"Line 1";"AS";1750.8;1733.3;27.7;430
"1162MK";"2025-02-05";10020;"Line 2";"NS";1678.3;1514.4;170.5;472
"1164PT";"2025-01-19";10004;"Line 2";"AS";1615.5;1486.7;144.3;370
"1164WC";"2025-01-19";10008;"Line 2";"DS";1752.3;1605.7;149.3;428
"1164XQ";"2025-01-02";10015;"Line 1";"DS";1782.3;1764.5;26.5;482
"1164YZ";"2025-04-27";10004;"Line 2";"AS";1939.9;1920.5;20.6;563
"1164ZQ";"2025-05-13";10005;"Line 2";"DS";1362.2;1347.5;15.1;329
"1165FU";"2025-07-17";10019;"Line 3";"AS";1590.3;1481.2;118.2;341
"1165TW";"2025-01-08";10014;"Line 2";"AS";1839.8;1578.6;273.0;445
"1166LS";"2025-09-05";10014;"Line 2";"NS";2191.1;2079.5;118.9;390
"1166TF";"2025-12-25";10003;"Line 1";"DS";2223.4;1988.7;253.9;344
"1167NI";"2025-05-21";10007;"Line 3";"NS";1999.8;1836.5;165.9;435
"1167VV";"2025-07-28";10012;"Line 1";"AS";1273.6;1135.2;144.4;466
"1167XG";"2025-08-26";10003;"Line 1";"AS";1783.6;1714.7;83.1;358
"1167ZU";"2025-08-08";10001;"Line 1";"DS";1612.9;1457.2;157.4;385
"1168FE";"2025-10-11";10001;"Line 1";"DS";1234.1;1093.3;146.2;422
"1168QT";"2025-02-23";10001;"Line 1";"DS";1587.0;1475.6;119.7;488
"1168RE";"2025-07-10";10002;"Line 1";"AS";1703.2;1543.3;171.6;436
"1168WH";"2025-04-05";10002;"Line 1";"DS";2295.1;1965.8;347.7;381
"1169AC";"2025-04-25";10003;"Line 1";"AS";2310.1;2287.0;41.7;421
"1169KP";"2025-10-08";10018;"Line 1";"DS";2168.8;2147.1;30.4;369
"1170CT";"2025-10-28";10001;"Line 1";"AS";1237.7;1108.7;142.0;408
"1170YV";"2025-04-04";10001;"Line 1";"AS";1952.7;1787.0;168.5;386
"1171AZ";"2025-02-17";10009;"Line 1";"AS";2030.7;1878.6;163.6;422
"1171CH";"2025-03-15";10011;"Line 2";"NS";1853.0;1691.6;167.9;523
"1171DY";"2025-01-26";10014;"Line 2";"DS";1781.2;1557.3;229.7;420
"1171NG";"2025-08-17";10001;"Line 1";"DS";1933.5;1824.4;115.3;413
"1172DS";"2025-02-12";10008;"Line 2";"NS";1648.3;1571.4;82.5;448
"1172GA";"2025-09-26";10012;"Line 1";"AS";1678.9;1403.2;291.4;425
"1172KF";"2025-10-05";10003;"Line 1";"AS";2087.8;1919.3;184.6;504
"1174BJ";"2025-12-03";10002;"Line 1";"DS";1789.3;1568.2;223.9;437
"1174DL";"2025-10-16";10016;"Line 2";"DS";1528.9;1497.9;36.8;434
"1174HE";"2025-01-05";10003;"Line 1";"DS";1040.8;926.1;122.4;426
"1174QG";"2025-05-13";10016;"Line 2";"NS";1901.2;1882.2;29.4;435
"1174SI";"2025-11-05";10006;"Line 1";"NS";1432.6;1400.1;47.1;378
"1175RZ";"2025-08-02";10014;"Line 2";"AS";1482.3;1360.2;125.3;298
"1176RF";"2025-12-26";10006;"Line 1";"AS";2229.5;1944.6;287.9;474
"1177CA";"2025-09-18";10020;"Line 2";"NS";1969.9;1834.2;149.1;464
"1177HF";"2025-04-11";10015;"Line 1";"DS";1467.9;1444.8;37.3;467
"1177WI";"2025-07-14";10010;"Line 3";"DS";2209.4;2133.9;94.9;474
"1178BE";"2025-02-01";10001;"Line 1";"DS";889.2;801.5;94.0;325
"1178CS";"2025-10-23";10015;"Line 1";"NS";2162.9;2053.2;118.4;462
"1178FL";"2025-06-24";10011;"Line 2";"DS";2070.1;1987.8;86.8;411
"1178YX";"2025-06-13";10007;"Line 3";"NS";1442.2;1254.9;204.1;462
"1179NQ";"2025-05-25";10009;"Line 1";"DS";1683.0;1576.5;123.6;455
"1179QY";"2025-12-01";10001;"Line 1";"NS";1235.1;1181.1;67.4;368
"1181PW";"2025-02-10";10001;"Line 1";"DS";1774.7;1570.5;215.5;541
"1181VD";"2025-09-28";10009;"Line 1";"DS";1523.8;1286.5;239.3;411
"1182NS";"2025-03-09";10012;"Line 1";"AS";1739.0;1593.2;148.4;423
"1182QS";"2025-11-13";10005;"Line 2";"AS";2228.9;1979.4;250.4;407
"1182VB";"2025-03-06";10009;"Line 1";"AS";1563.9;1437.8;141.2;429
"1182YK";"2025-03-06";10012;"Line 1";"AS";1747.1;1569.3;178.0;389
"1183HW";"2025-04-30";10012;"Line 1";"NS";1708.4;1618.6;109.4;436
"1185LP";"2025-10-21";10002;"Line 1";"DS";1742.1;1646.9;113.2;476
"1185LU";"2025-08-02";10007;"Line 3";"DS";1906.2;1725.2;193.0;366
"1185TC";"2025-06-27";10009;"Line 1";"DS";1638.8;1596.9;47.4;469
"1186QQ";"2025-06-16";10009;"Line 1";"NS";2161.1;2026.0;135.5;376
"1187IR";"2025-07-09";10015;"Line 1";"DS";1646.6;1504.6;145.4;434
"1187RD";"2025-10-12";10019;"Line 3";"AS";1890.5;1820.0;85.5;459
"1188IP";"2025-02-24";10001;"Line 1";"DS";2236.2;2120.3;121.0;443
"1188YS";"2025-03-21";10005;"Line 2";"AS";1184.2;1087.3;99.6;445
"1189ZH";"2025-11-22";10016;"Line 2";"NS";1482.3;1351.2;150.6;409
"1191ZV";"2025-11-15";10004;"Line 2";"NS";1440.7;1346.4;106.6;331
"1192MZ";"2025-06-06";10001;"Line 1";"DS";1866.0;1732.3;137.6;404
"1192WJ";"2025-12-20";10001;"Line 1";"AS";2075.7;1815.0;264.1;545
"1193CZ";"2025-08-12";10007;"Line 3";"NS";1836.9;1683.2;172.4;357
"1193GG";"2025-08-07";10005;"Line 2";"DS";1533.8;1488.2;45.7;422
"1194CG";"2025-11-28";10010;"Line 3";"AS";2106.0;2071.3;54.0;326
"1194FB";"2025-11-23";10014;"Line 2";"DS";2087.5;2033.3;59.9;295
"1194SW";"2025-02-04";10020;"Line 2";"NS";2197.5;2001.2;205.2;483
"1195FM";"2025-03-17";10001;"Line 1";"DS";1473.0;1458.3;31.0;398
"1195IE";"2025-03-17";10003;"Line 1";"NS";1980.3;1751.5;238.9;496
"1195PO";"2025-11-01";10013;"Line 3";"DS";2381.8;2232.1;151.6;437
"1197RK";"2025-06-05";10002;"Line 1";"DS";1719.6;1554.5;181.3;490
"1197XB";"2025-01-10";10005;"Line 2";"DS";1513.1;1358.4;155.9;398
"1197XV";"2025-06-23";10004;"Line 2";"NS";1671.1;1566.5;123.4;402
"1198PL";"2025-08-12";10019;"Line 3";"DS";1438.3;1288.7;160.7;549
"1198XU";"2025-05-31";10002;"Line 1";"AS";1517.2;1502.0;32.5;436
"1198ZH";"2025-04-28";10009;"Line 1";"DS";1922.8;1804.1;122.0;570
"1199NJ";"2025-02-17";10009;"Line 1";"AS";1888.1;1764.1;132.9;522
"1199WD";"2025-12-29";10019;"Line 3";"DS";1822.4;1683.7;140.4;322
"1199ZK";"2025-04-14";10002;"Line 1";"AS";2166.7;2116.2;64.3;437
"1200IQ";"2025-06-27";10020;"Line 2";"DS";1554.9;1404.4;151.7;410
"1200MA";"2025-11-07";10010;"Line 3";"AS";1601.3;1517.5;87.1;496
"1201IM";"2025-02-03";10019;"Line 3";"DS";1603.2;1478.5;138.7;457
"1201KM";"2025-02-05";10019;"Line 3";"NS";1200.0;1188.0;29.2;445
"1202AQ";"2025-05-31";10006;"Line 1";"DS";1719.2;1602.5;116.9;453
"1202KW";"2025-12-05";10012;"Line 1";"AS";1860.1;1678.3;190.8;463
"1203CJ";"2025-05-23";10020;"Line 2";"DS";1476.8;1457.7;21.6;429
"1203MW";"2025-05-23";10001;"Line 1";"AS";2061.1;1815.0;246.2;450
"1205CR";"2025-08-18";10015;"Line 1";"DS";1109.1;1043.4;72.9;465
"1205IH";"2025-01-17";10011;"Line 2";"DS";1317.9;1233.2;89.9;402
"1205QH";"2025-04-17";10009;"Line 1";"NS";2234.8;2156.3;96.4;329
"1206TI";"2025-09-12";10012;"Line 1";"DS";1430.6;1409.4;31.4;410
"1206WE";"2025-07-10";10005;"Line 2";"DS";1797.1;1654.8;153.6;493
"1207AE";"2025-11-09";10015;"Line 1";"AS";1541.3;1429.9;111.8;382
"1207EH";"2025-03-31";10002;"Line 1";"AS";1964.7;1732.0;250.4;485
"1208AS";"2025-01-14";10015;"Line 1";"DS";1854.4;1692.2;175.0;417
"1208JL";"2025-02-25";10007;"Line 3";"DS";2188.5;1913.9;284.9;516
"1208WS";"2025-05-19";10005;"Line 2";"DS";1875.8;1755.8;133.3;376
"1208YT";"2025-01-28";10009;"Line 1";"AS";1789.6;1681.0;126.0;437
"1209LA";"2025-09-15";10017;"Line 3";"DS";2188.3;2046.1;159.9;324
"1209ZE";"2025-05-23";10003;"Line 1";"DS";1556.6;1491.5;69.8;496
"1210MR";"2025-05-09";10015;"Line 1";"DS";1320.7;1221.8;106.2;329
"1210VX";"2025-08-16";10008;"Line 2";"DS";2509.9;2261.5;250.6;386
"1212BM";"2025-02-19";10015;"Line 1";"DS";1849.8;1726.5;140.3;418
"1212TK";"2025-06-02";10015;"Line 1";"NS";1822.6;1801.4;29.4;444
"1212ZB";"2025-09-10";10012;"Line 1";"AS";1564.4;1443.9;137.5;440
"1213QN";"2025-05-08";10001;"Line 1";"DS";2536.3;2420.3;127.9;379
"1215HV";"2025-10-14";10011;"Line 2";"AS";1830.5;1660.6;181.3;411
"1215KC";"2025-09-28";10012;"Line 1";"AS";1261.8;1213.1;56.1;452
"1215NS";"2025-06-09";10007;"Line 3";"AS";2158.7;2105.2;59.5;380
"1215TU";"2025-05-07";10008;"Line 2";"NS";1581.5;1443.7;143.5;448
"1215YK";"2025-06-01";10012;"Line 1";"DS";2044.4;1904.2;147.4;357
"1215YT";"2025-01-30";10013;"Line 3";"DS";2197.1;2098.8;112.3;509
"1216RG";"2025-02-09";10002;"Line 1";"DS";1807.1;1697.1;123.6;428
"1217AI";"2025-05-05";10009;"Line 1";"DS";1973.5;1922.5;62.2;430
"1217GZ";"2025-12-02";10004;"Line 2";"DS";1591.7;1493.4;100.9;366
"1218YF";"2025-07-25";10010;"Line 3";"DS";1341.8;1266.3;86.9;390
"1218ZI";"2025-08-24";10002;"Line 1";"AS";1653.7;1536.7;119.6;420
"1219EZ";"2025-05-15";10009;"Line 1";"DS";1907.0;1887.9;26.5;396
"1219IN";"2025-04-09";10013;"Line 3";"DS";1599.2;1545.5;63.3;419
"1219KY";"2025-08-04";10005;"Line 2";"AS";1973.6;1813.1;160.9;301
"1220DA";"2025-08-29";10001;"Line 1";"NS";2380.2;2107.9;279.7;385
"1220LS";"2025-09-01";10008;"Line 2";"DS";1457.4;1369.7;91.3;456
"1220RG";"2025-11-27";10001;"Line 1";"DS";1455.6;1278.6;180.7;465
"1220YH";"2025-05-23";10006;"Line 1";"DS";1487.2;1435.3;64.0;503
"1221GA";"2025-03-10";10004;"Line 2";"DS";1857.9;1786.4;79.8;476
"1221GK";"2025-05-01";10020;"Line 2";"AS";2126.2;1808.1;337.3;403
"1222FN";"2025-05-13";10012;"Line 1";"AS";2529.5;2332.1;210.1;522
"1222HE";"2025-02-11";10020;"Line 2";"DS";1629.1;1504.5;143.5;406
"1222JZ";"2025-08-20";10002;"Line 1";"NS";1793.1;1739.5;70.5;448
"1222WG";"2025-03-07";10020;"Line 2";"NS";1767.8;1612.1;168.9;362
"1223DN";"2025-04-13";10009;"Line 1";"DS";1848.7;1720.2;132.4;484
"1223KQ";"2025-05-12";10012;"Line 1";"NS";1635.9;1529.7;121.2;363
"1223VO";"2025-11-18";10004;"Line 2";"DS";1613.8;1495.7;118.9;462
"1223XT";"2025-11-15";10007;"Line 3";"AS";1461.9;1346.2;115.9;415
"1224GF";"2025-05-11";10003;"Line 1";"AS";1644.3;1490.6;159.5;451
"1224LI";"2025-12-01";10001;"Line 1";"DS";2128.7;1958.7;172.8;479
"1224ZF";"2025-05-22";10019;"Line 3";"NS";2267.7;2141.6;129.5;438
"1225EO";"2025-11-18";10020;"Line 2";"DS";1631.2;1572.7;66.7;430
"1226CL";"2025-03-29";10009;"Line 1";"AS";1611.9;1508.6;106.3;360
"1226FB";"2025-06-16";10015;"Line 1";"NS";1332.6;1254.5;89.2;419
"1226TY";"2025-10-06";10010;"Line 3";"DS";1808.5;1735.1;76.3;449
"1227LU";"2025-09-04";10009;"Line 1";"DS";2005.6;1877.7;137.3;550
"1227RJ";"2025-08-12";10004;"Line 2";"AS";946.8;898.1;52.2;432
"1228PY";"2025-10-14";10003;"Line 1";"DS";1597.3;1523.9;87.6;498
"1228YP";"2025-10-20";10004;"Line 2";"DS";1918.1;1823.1;108.5;494
"1228ZP";"2025-12-03";10018;"Line 1";"DS";1761.0;1711.8;49.9;422
"1229CL";"2025-09-28";10001;"Line 1";"AS";1654.9;1465.3;207.0;383
"1230BC";"2025-12-02";10006;"Line 1";"AS";1500.5;1332.3;179.8;457
"1230CQ";"2025-06-15";10006;"Line 1";"AS";1329.5;1147.3;197.2;424
"1230DT";"2025-04-18";10001;"Line 1";"DS";2025.2;1816.1;214.4;431
"1230JI";"2025-04-21";10020;"Line 2";"NS";1869.3;1744.3;143.2;457
"1231JZ";"2025-08-31";10011;"Line 2";"DS";1677.8;1612.1;72.4;405
"1231RE";"2025-12-14";10020;"Line 2";"DS";2551.8;2526.3;43.1;438
"1231VM";"2025-08-16";10008;"Line 2";"NS";1493.4;1379.1;130.5;403
"1231VU";"2025-05-20";10003;"Line 1";"DS";2019.6;1897.9;134.9;416
"1231ZM";"2025-02-08";10003;"Line 1";"DS";1728.8;1565.6;181.3;441
"1232II";"2025-11-22";10004;"Line 2";"DS";1184.3;1156.5;42.1;374
"1232PY";"2025-11-17";10018;"Line 1";"AS";2444.3;2252.7;207.6;439
"1233CD";"2025-10-15";10007;"Line 3";"DS";2251.5;2055.3;207.2;498
"1234IP";"2025-07-04";10019;"Line 3";"NS";2231.1;2208.8;31.2;451
"1235MD";"2025-12-26";10001;"Line 1";"NS";2283.6;2160.5;129.8;372
"1235SE";"2025-09-10";10019;"Line 3";"NS";2212.7;2190.6;37.2;408
"1236SV";"2025-06-05";10019;"Line 3";"DS";1555.3;1454.0;115.8;400
"1237HC";"2025-08-25";10007;"Line 3";"AS";1740.0;1652.5;99.6;316
"1237WI";"2025-02-05";10010;"Line 3";"NS";1428.0;1256.9;173.2;461
"1237YP";"2025-06-28";10007;"Line 3";"DS";2302.3;2087.6;230.0;482
"1237ZL";"2025-02-28";10009;"Line 1";"DS";1924.5;1751.0;191.8;359
"1238AK";"2025-10-04";10007;"Line 3";"AS";1530.4;1413.8;126.9;419
"1238IJ";"2025-01-13";10012;"Line 1";"AS";2438.0;2041.5;407.2;389
"1238OH";"2025-03-03";10007;"Line 3";"AS";1722.2;1586.7;145.1;417
"1238VU";"2025-07-10";10002;"Line 1";"DS";1820.2;1728.7;105.1;464
"1239DP";"2025-11-25";10004;"Line 2";"DS";2431.2;2232.8;214.8;348
"1239HW";"2025-01-06";10002;"Line 1";"NS";1525.7;1500.2;44.8;476
"1239IR";"2025-12-30";10015;"Line 1";"AS";1532.3;1311.6;236.1;438
"1239KM";"2025-11-08";10012;"Line 1";"DS";2181.3;2100.2;99.3;385
"1239SZ";"2025-02-07";10001;"Line 1";"DS";2367.9;2021.4;358.5;330
"1240HH";"2025-07-17";10006;"Line 1";"DS";1995.6;1852.6;156.5;609
"1240ZM";"2025-10-14";10009;"Line 1";"NS";1374.9;1329.7;58.2;403
"1241YR";"2025-06-19";10016;"Line 2";"DS";1976.2;1919.3;65.0;420
"1241ZB";"2025-01-29";10004;"Line 2";"AS";1637.8;1521.5;133.9;478
"1242LG";"2025-05-07";10012;"Line 1";"AS";1967.9;1815.7;153.9;431
"1242PQ";"2025-01-04";10001;"Line 1";"AS";1594.0;1550.4;60.2;523
"1242RW";"2025-11-21";10007;"Line 3";"DS";1330.7;1315.1;16.4;390
"1242TN";"2025-04-12";10015;"Line 1";"NS";1899.5;1722.2;194.7;500
"1242YE";"2025-03-16";10001;"Line 1";"AS";1518.3;1360.8;159.0;477
"1243EM";"2025-07-10";10002;"Line 1";"DS";1264.5;1161.6;116.7;379
"1243JF";"2025-03-15";10002;"Line 1";"AS";1920.9;1786.9;139.3;511
"1244DR";"2025-06-21";10001;"Line 1";"DS";2244.0;2182.1;63.4;411
"1244FK";"2025-09-17";10001;"Line 1";"DS";1738.5;1544.7;195.0;401
"1244SU";"2025-11-04";10007;"Line 3";"AS";1891.8;1614.2;287.9;456
"1245HN";"2025-06-09";10002;"Line 1";"DS";1508.0;1389.6;136.6;467
"1245PX";"2025-09-04";10008;"Line 2";"DS";1801.0;1618.1;186.3;429
"1245SY";"2025-03-31";10011;"Line 2";"DS";2105.6;2009.6;96.5;368
"1245TC";"2025-02-20";10007;"Line 3";"DS";1862.6;1748.6;121.6;419
"1245UU";"2025-07-17";10002;"Line 1";"AS";2116.4;2005.4;128.5;435
"1246HX";"2025-10-05";10001;"Line 1";"AS";2172.6;2020.9;169.8;508
"1246RJ";"2025-05-26";10002;"Line 1";"NS";1271.9;1187.9;98.6;421
"1246RW";"2025-02-17";10017;"Line 3";"AS";1826.6;1693.6;149.3;387
"1246YY";"2025-10-17";10004;"Line 2";"AS";1785.5;1638.6;151.4;433
"1246ZP";"2025-03-31";10007;"Line 3";"AS";1333.4;1178.9;170.0;435
"1247PU";"2025-07-15";10019;"Line 3";"AS";2014.2;1778.5;238.7;400
"1247QG";"2025-09-27";10008;"Line 2";"DS";1589.5;1470.5;125.0;349
"1247WE";"2025-05-08";10006;"Line 1";"DS";2083.3;2062.5;40.7;474
"1248HP";"2025-07-20";10001;"Line 1";"AS";2004.5;1802.3;203.3;355
"1248US";"2025-03-01";10003;"Line 1";"DS";2373.7;2286.0;87.9;436
"1249BE";"2025-09-14";10010;"Line 3";"DS";1496.4;1419.2;88.0;493
"1249IR";"2025-01-28";10001;"Line 1";"AS";1317.0;1160.5;171.1;426
"1249JQ";"2025-08-27";10004;"Line 2";"AS";1444.1;1333.8;113.2;421
"1249MH";"2025-01-05";10017;"Line 3";"AS";1948.1;1789.6;168.4;490
"1249RQ";"2025-03-30";10008;"Line 2";"AS";1962.9;1885.7;81.1;411
"1251CZ";"2025-07-18";10004;"Line 2";"AS";1943.0;1784.5;162.9;328
"1251NY";"2025-10-17";10001;"Line 1";"AS";2044.0;1954.0;104.7;478
"1251OW";"2025-03-19";10002;"Line 1";"NS";1694.0;1388.1;312.2;418
"1251VE";"2025-03-19";10010;"Line 3";"DS";1506.5;1425.1;83.9;331
"1251VM";"2025-07-25";10002;"Line 1";"DS";2108.8;2015.3;96.3;435
"1251WD";"2025-05-22";10003;"Line 1";"DS";1600.7;1577.5;38.8;426
"1251ZF";"2025-11-03";10001;"Line 1";"DS";1556.1;1428.8;136.0;522
"1252AO";"2025-05-19";10003;"Line 1";"DS";1943.3;1731.8;212.5;469
"1252DQ";"2025-01-27";10020;"Line 2";"AS";2626.7;2404.7;229.3;408
"1252JO";"2025-10-16";10010;"Line 3";"AS";1173.6;1066.6;122.0;344
"1252RR";"2025-03-27";10001;"Line 1";"AS";1476.6;1415.4;72.7;403
"1253GY";"2025-10-31";10002;"Line 1";"AS";1586.0;1570.1;19.6;401
"1253SG";"2025-12-06";10002;"Line 1";"NS";2090.8;1929.8;176.1;395
"1254GD";"2025-11-20";10004;"Line 2";"DS";2091.6;2004.8;104.4;451
"1254KW";"2025-03-22";10015;"Line 1";"DS";1449.4;1377.8;78.9;416
"1254TQ";"2025-02-10";10001;"Line 1";"AS";2112.1;1996.8;115.6;446
"1254UX";"2025-01-10";10001;"Line 1";"DS";1256.3;1121.3;142.3;388
"1255AD";"2025-01-05";10004;"Line 2";"DS";1234.7;1098.1;152.4;469
"1255FT";"2025-12-21";10015;"Line 1";"NS";2179.1;2085.4;107.3;360
"1255TJ";"2025-05-14";10006;"Line 1";"DS";2236.5;2167.0;84.0;441
"1256RR";"2025-06-09";10020;"Line 2";"AS";1700.7;1509.5;193.5;493
"1257NW";"2025-02-25";10002;"Line 1";"DS";1562.8;1493.0;88.3;459
"1258GR";"2025-02-02";10020;"Line 2";"DS";1968.6;1843.3;140.7;471
"1258TZ";"2025-12-14";10019;"Line 3";"AS";1979.8;1873.4;120.6;547
"1259BJ";"2025-06-21";10015;"Line 1";"AS";2013.6;1783.4;231.5;473
"1259CZ";"2025-02-04";10020;"Line 2";"DS";1178.1;989.6;198.6;465
"1259KS";"2025-02-06";10015;"Line 1";"NS";2253.5;2170.0;85.3;565
"1259LL";"2025-06-25";10010;"Line 3";"DS";1924.8;1730.7;204.0;491
"1260KH";"2025-08-07";10008;"Line 2";"NS";1729.8;1533.5;206.6;492
"1261DS";"2025-04-10";10002;"Line 1";"NS";2366.9;2103.0;271.6;351
"1261ES";"2025-04-14";10003;"Line 1";"DS";2138.8;2042.3;106.7;404
"1261WA";"2025-01-12";10004;"Line 2";"DS";2053.9;1820.2;234.7;403
"1261XI";"2025-11-11";10020;"Line 2";"DS";2047.9;1867.1;187.7;435
"1262GT";"2025-03-17";10002;"Line 1";"DS";1406.5;1284.1;140.4;464
"1262LO";"2025-12-18";10009;"Line 1";"DS";1945.4;1759.4;200.0;423
"1262VB";"2025-04-22";10016;"Line 2";"DS";2045.9;1876.4;178.6;416
"1262VZ";"2025-05-30";10012;"Line 1";"AS";2405.4;2263.5;156.9;489
"1263VK";"2025-10-31";10016;"Line 2";"NS";1654.6;1475.1;182.4;399
"1264CS";"2025-04-12";10002;"Line 1";"AS";1843.3;1695.8;161.4;428
"1264GT";"2025-04-19";10012;"Line 1";"DS";1453.1;1268.8;203.1;424
"1264TY";"2025-05-19";10001;"Line 1";"DS";1775.2;1720.8;56.3;461
"1264XT";"2025-09-04";10008;"Line 2";"DS";1604.6;1493.7;112.4;357
"1265AS";"2025-06-16";10002;"Line 1";"NS";2096.7;1896.4;211.0;400
"1265QB";"2025-10-04";10009;"Line 1";"NS";1574.6;1427.6;163.7;459
"1266KB";"2025-08-05";10013;"Line 3";"AS";2202.0;1974.9;233.8;436
"1266RH";"2025-09-14";10015;"Line 1";"DS";1225.6;1147.8;94.3;448
"1267BX";"2025-09-05";10005;"Line 2";"AS";1197.0;1107.4;97.0;468
"1267GX";"2025-09-02";10005;"Line 2";"NS";2006.9;1949.7;63.4;459
"1267NG";"2025-03-26";10001;"Line 1";"DS";2206.8;2181.0;30.5;332
"1267RF";"2025-12-17";10002;"Line 1";"DS";1985.8;1894.0;92.4;347
"1268HZ";"2025-10-14";10007;"Line 3";"NS";2666.0;2392.5;288.5;447
"1268MK";"2025-10-12";10020;"Line 2";"DS";1398.2;1224.0;180.5;419
"1269HZ";"2025-10-23";10005;"Line 2";"AS";2238.9;2192.5;58.3;474
"1269UI";"2025-05-25";10020;"Line 2";"AS";2103.7;1878.5;227.9;453
"1269WB";"2025-01-27";10017;"Line 3";"DS";1925.2;1846.1;84.6;450
"1269YP";"2025-05-27";10002;"Line 1";"DS";2101.0;2018.6;86.8;467
"1270FV";"2025-11-16";10004;"Line 2";"DS";2382.9;2218.9;167.6;381
