Batch_id,Production_date,Product_ID,Production_line,Shift,Planned_output_kg,Actual_output_kg,Waste_kg,Operation_minutes
2841QL,21/11/2025,10017,Line 3,DS,1563.3,1400.6,166.6,423
7320WE,22/05/2025,10012,Line 1,DS,1582.4,1566.6,19.3,386
9722QB,29/03/2025,10005,Line 2,DS,2210.9,2046.5,175.6,445
4233JA,31/03/2025,10004,Line 2,AS,1906.3,1762.2,157.7,467
6037CZ,21/09/2025,10001,Line 1,AS,2306.8,2026.0,289.2,359
4877RG,13/10/2025,10003,Line 1,DS,1947.4,1795.6,161.7,497
5225GI,29/05/2025,10009,Line 1,DS,1503.0,1477.5,29.2,395
7567MX,14/10/2025,10001,Line 1,AS,1541.1,1405.7,137.8,463
2640CP,28/10/2025,10002,Line 1,DS,1796.4,1542.9,255.1,435
4020ZN,02/11/2025,10019,Line 3,NS,2092.9,1939.0,154.5,423
6799ON,29/06/2025,10001,Line 1,DS,1334.5,1258.2,76.5,464
4626XM,08/09/2025,10001,Line 1,AS,1404.2,1242.2,176.7,453
5592WQ,29/08/2025,10007,Line 3,DS,1317.2,1159.3,172.4,349
7439FH,04/06/2025,10018,Line 1,DS,2289.8,2266.9,34.7,405
3070LP,07/07/2025,10020,Line 2,AS,1791.8,1569.6,234.3,432
4112JU,15/08/2025,10007,Line 3,NS,2385.4,2258.9,137.8,429
9107FL,07/09/2025,10009,Line 1,DS,1918.3,1822.3,96.3,487
3417DQ,25/12/2025,10020,Line 2,NS,1665.2,1553.5,117.0,366
4074TB,21/07/2025,10014,Line 2,DS,1472.9,1458.2,33.8,322
8711UH,25/01/2025,10016,Line 2,AS,1974.0,1954.3,34.7,420
1710BK,19/03/2025,10007,Line 3,DS,1576.3,1516.3,76.3,462
8113TP,22/06/2025,10011,Line 2,DS,2062.4,1891.5,188.6,449
6374ZO,27/03/2025,10015,Line 1,DS,2401.5,2267.4,135.4,412
7941ES,01/03/2025,10014,Line 2,NS,1540.8,1403.3,147.7,460
2894GB,10/11/2025,10002,Line 1,DS,1750.3,1609.8,150.9,354
6799QV,24/12/2025,10011,Line 2,AS,2189.2,2022.5,174.8,391
6546QX,01/12/2025,10005,Line 2,NS,1969.4,1948.0,24.7,406
4410KU,19/11/2025,10010,Line 3,AS,1515.2,1404.3,124.5,376
5781JK,31/01/2025,10002,Line 1,DS,2070.9,1958.0,118.6,479
3347QI,16/02/2025,10012,Line 1,DS,1837.0,1650.0,197.0,348
7932WP,31/01/2025,10015,Line 1,DS,1772.6,1546.6,233.5,459
5322XJ,27/05/2025,10007,Line 3,DS,2154.8,1975.8,180.5,423
5644FN,20/12/2025,10009,Line 1,AS,1992.5,1824.5,185.2,435
8453AI,13/12/2025,10009,Line 1,DS,2133.7,2049.5,101.5,373
7969OR,23/04/2025,10003,Line 1,AS,1821.5,1653.3,170.2,339
6011FK,14/12/2025,10007,Line 3,DS,1635.0,1457.8,196.2,357
8061WZ,26/11/2025,10010,Line 3,AS,1586.1,1411.2,184.6,377
4860GB,10/03/2025,10001,Line 1,NS,1916.4,1814.3,108.3,377
6012CG,24/05/2025,10012,Line 1,AS,2330.7,2054.3,290.3,412
5836EO,10/08/2025,10007,Line 3,AS,1599.0,1564.9,35.6,345
7374IW,15/07/2025,10019,Line 3,DS,1427.0,1412.7,26.0,416
3175WB,07/11/2025,10002,Line 1,DS,2195.1,2044.4,164.0,505
7926DP,10/08/2025,10004,Line 2,DS,2158.0,1991.9,177.0,413
6316XA,04/07/2025,10006,Line 1,NS,2366.7,2260.8,121.9,399
8179FM,20/02/2025,10002,Line 1,DS,1726.2,1565.7,178.7,451
9393OR,08/10/2025,10012,Line 1,DS,1254.2,1187.1,76.2,419
9492TX,07/04/2025,10001,Line 1,DS,1576.9,1518.7,58.3,510
3829QO,10/04/2025,10019,Line 3,NS,1275.0,1185.6,109.3,398
8035JS,19/01/2025,10012,Line 1,DS,2442.4,2273.0,171.9,465
1305SK,14/07/2025,10009,Line 1,AS,1990.7,1873.3,123.5,416
5849TM,17/01/2025,10011,Line 2,DS,1650.7,1561.3,100.6,382
4026QW,23/12/2025,10002,Line 1,AS,2615.7,2384.1,241.2,464
8810QP,01/06/2025,10019,Line 3,AS,1519.5,1405.1,130.0,510
3217XY,15/09/2025,10003,Line 1,AS,1595.4,1516.8,93.4,398
3900LB,11/12/2025,10007,Line 3,AS,912.7,903.6,17.4,563
9713SB,19/07/2025,10015,Line 1,DS,2258.0,2116.9,147.3,427
2863WP,20/06/2025,10004,Line 2,AS,1805.1,1714.7,95.6,431
9648CJ,15/02/2025,10001,Line 1,DS,1862.4,1778.7,103.6,434
9613QA,18/03/2025,10016,Line 2,DS,2011.1,1975.3,44.1,521
7994TU,23/12/2025,10002,Line 1,DS,2230.5,2112.1,134.6,464
9659EK,13/05/2025,10013,Line 3,DS,1570.2,1522.4,55.1,569
3697EN,28/12/2025,10007,Line 3,AS,1716.1,1698.9,31.4,420
3931VP,08/07/2025,10004,Line 2,AS,1603.6,1470.9,150.1,340
8209QB,27/11/2025,10010,Line 3,AS,2330.5,2236.8,94.4,382
1031MM,15/08/2025,10002,Line 1,NS,1853.9,1783.8,81.0,469
2272XY,05/07/2025,10003,Line 1,NS,2163.2,1971.9,208.1,385
4754VL,02/02/2025,10001,Line 1,NS,2318.6,2182.2,155.9,356
8638WS,13/08/2025,10003,Line 1,DS,1429.9,1313.5,129.8,375
2266IG,12/10/2025,10016,Line 2,AS,1559.7,1417.2,149.5,373
1910YB,06/03/2025,10001,Line 1,NS,1667.4,1567.1,113.9,466
4620RZ,18/04/2025,10009,Line 1,NS,1857.0,1629.1,244.3,449
8650RF,15/10/2025,10003,Line 1,DS,1844.7,1688.8,157.1,501
7817WH,07/11/2025,10001,Line 1,AS,2098.1,1995.4,118.9,492
5076IS,05/08/2025,10017,Line 3,AS,1749.7,1732.2,31.0,403
8521QS,22/04/2025,10020,Line 2,DS,2427.5,2355.4,86.8,469
4086AM,10/12/2025,10007,Line 3,NS,1106.0,1048.5,57.6,409
3796AL,06/07/2025,10016,Line 2,DS,1591.9,1443.6,151.6,394
1273YM,22/09/2025,10012,Line 1,NS,1613.8,1446.2,170.0,465
4300EP,18/01/2025,10001,Line 1,NS,1700.6,1489.9,223.2,453
6407DR,10/08/2025,10002,Line 1,AS,1573.7,1490.8,91.8,393
5335MC,25/09/2025,10007,Line 3,AS,1788.4,1694.2,101.2,285
7321MQ,16/06/2025,10010,Line 3,DS,1822.1,1787.0,42.9,381
8063WY,03/05/2025,10010,Line 3,DS,1650.4,1465.9,193.5,364
6872QH,08/04/2025,10008,Line 2,DS,1872.6,1661.6,212.4,412
5494ZC,05/02/2025,10012,Line 1,DS,1975.4,1879.0,101.3,476
6005AP,15/04/2025,10013,Line 3,DS,2226.3,1830.0,399.7,322
8771EZ,29/05/2025,10001,Line 1,NS,1905.1,1886.0,19.7,430
4015JP,24/02/2025,10008,Line 2,AS,1633.2,1604.1,35.0,406
2642GB,12/04/2025,10018,Line 1,DS,1405.5,1236.6,171.4,402
8637ZT,19/07/2025,10006,Line 1,DS,1822.6,1804.4,27.7,366
4525ZL,26/08/2025,10017,Line 3,DS,1969.1,1894.0,85.5,320
1198ZH,28/04/2025,10009,Line 1,DS,1922.8,1804.1,122.0,570
4390LV,27/08/2025,10018,Line 1,DS,1486.3,1400.7,91.9,422
9865VH,09/04/2025,10008,Line 2,NS,1920.4,1687.8,241.8,378
6479ZR,08/03/2025,10009,Line 1,NS,1908.4,1733.3,188.2,484
9811CE,04/09/2025,10015,Line 1,NS,1382.8,1355.7,41.5,367
3977PH,15/12/2025,10006,Line 1,AS,1400.2,1293.1,115.0,388
6822JY,01/11/2025,10008,Line 2,DS,1822.7,1740.1,88.4,509
1695JC,06/05/2025,10007,Line 3,AS,1662.1,1513.9,155.1,514
6172KY,05/10/2025,10008,Line 2,DS,1901.4,1792.2,115.8,407
3895DE,28/12/2025,10003,Line 1,NS,1225.8,1112.3,119.8,552
1333YY,29/11/2025,10020,Line 2,AS,1509.0,1379.9,143.4,405
9846ZF,25/08/2025,10001,Line 1,DS,1535.2,1378.5,165.7,471
3905DJ,04/01/2025,10015,Line 1,NS,1206.7,1149.4,71.5,455
9455KG,08/08/2025,10012,Line 1,DS,2213.5,2191.4,28.9,447
4135IJ,19/04/2025,10004,Line 2,DS,1780.1,1594.7,186.2,453
5990HF,20/06/2025,10002,Line 1,AS,1490.3,1320.0,177.9,406
3226EV,16/12/2025,10012,Line 1,DS,1333.3,1190.4,161.6,383
6998OT,06/02/2025,10006,Line 1,AS,2012.1,1851.6,175.9,413
5424HN,08/07/2025,10004,Line 2,DS,2017.1,1777.1,249.7,502
9610XQ,20/08/2025,10002,Line 1,DS,1360.1,1192.8,186.1,501
3236KC,09/04/2025,10010,Line 3,AS,1774.5,1458.6,327.7,398
5771RO,16/03/2025,10015,Line 1,NS,1491.8,1473.0,38.4,436
7434EE,11/04/2025,10015,Line 1,DS,1309.8,1268.2,55.7,448
8473AF,11/09/2025,10009,Line 1,NS,2241.5,2085.0,166.3,442
8054FB,06/06/2025,10003,Line 1,AS,1418.0,1302.4,118.5,406
5060OI,06/01/2025,10020,Line 2,DS,2348.9,2230.1,120.2,445
2588FZ,02/06/2025,10005,Line 2,AS,1982.0,1962.2,29.4,488
7389VE,13/07/2025,10009,Line 1,DS,1730.9,1617.9,121.8,520
7573SE,28/06/2025,10001,Line 1,DS,2278.9,2256.1,24.1,461
6576MI,09/03/2025,10015,Line 1,DS,1799.7,1621.6,197.4,509
7222QV,21/12/2025,10012,Line 1,AS,1647.0,1521.1,126.6,342
6030PC,25/03/2025,10011,Line 2,NS,1520.8,1467.2,72.1,443
2992TO,02/12/2025,10011,Line 2,AS,2265.7,2148.8,120.5,374
1329GV,18/05/2025,10003,Line 1,DS,1660.7,1630.7,42.3,519
1247QG,27/09/2025,10008,Line 2,DS,1589.5,1470.5,125.0,349
1949IF,21/05/2025,10003,Line 1,AS,1625.6,1434.1,197.3,449
2657UT,17/01/2025,10009,Line 1,AS,1774.7,1680.4,112.5,451
4521BV,01/07/2025,10010,Line 3,DS,2342.7,2285.5,65.3,475
7950SD,26/06/2025,10004,Line 2,NS,2187.9,2010.8,187.0,381
7893TM,04/12/2025,10002,Line 1,AS,2020.2,1819.4,205.2,511
2183BA,18/08/2025,10005,Line 2,AS,1357.1,1193.9,180.3,371
2461JA,06/10/2025,10020,Line 2,NS,2103.5,1909.8,198.7,427
5229QF,24/08/2025,10012,Line 1,DS,994.4,920.9,87.7,459
6371OY,18/01/2025,10012,Line 1,NS,1602.0,1514.8,97.1,374
8857IK,08/08/2025,10018,Line 1,AS,2118.6,2097.4,28.9,443
2080PS,22/03/2025,10012,Line 1,AS,1332.9,1317.4,18.1,420
5886AQ,24/07/2025,10001,Line 1,NS,2015.6,1815.5,212.6,475
8556PG,19/11/2025,10007,Line 3,AS,2529.0,2230.1,318.4,501
6577BM,13/12/2025,10019,Line 3,NS,1708.1,1595.0,120.9,368
3394OM,26/08/2025,10001,Line 1,DS,2612.8,2464.6,152.1,343
8969DP,06/08/2025,10004,Line 2,DS,1365.6,1218.0,151.7,438
5085IV,27/08/2025,10002,Line 1,AS,1697.1,1680.1,22.0,491
6012ES,04/01/2025,10007,Line 3,AS,1750.3,1625.2,129.6,411
6461EB,29/05/2025,10012,Line 1,AS,1141.5,1058.6,88.9,359
9413BX,10/05/2025,10009,Line 1,AS,1978.7,1863.7,120.3,434
2650YJ,14/10/2025,10003,Line 1,NS,1652.7,1541.5,119.9,472
7051CM,14/11/2025,10005,Line 2,DS,1351.1,1337.6,18.8,493
5980UN,27/01/2025,10009,Line 1,AS,1395.7,1381.7,32.5,441
9764KX,04/03/2025,10006,Line 1,DS,1099.9,1001.8,102.3,265
1521PA,25/12/2025,10012,Line 1,AS,1965.6,1945.9,37.2,437
9075GO,22/05/2025,10015,Line 1,NS,1930.8,1729.5,212.2,390
1410WN,21/12/2025,10020,Line 2,DS,1339.4,1233.9,118.1,333
9547NU,05/12/2025,10002,Line 1,DS,2058.6,1834.1,232.0,404
1838UP,01/03/2025,10004,Line 2,DS,1440.5,1268.0,184.7,287
9446XQ,04/10/2025,10010,Line 3,AS,1896.2,1877.2,33.0,457
8795TP,16/10/2025,10012,Line 1,NS,2000.6,1838.9,177.9,353
1976QN,08/10/2025,10002,Line 1,NS,1863.1,1756.8,113.1,348
4895MH,23/05/2025,10002,Line 1,DS,1226.4,1151.2,80.6,449
4154GI,22/08/2025,10007,Line 3,DS,1051.1,913.3,144.8,471
9101EV,26/11/2025,10001,Line 1,AS,2216.5,2018.8,215.0,424
3342IS,19/12/2025,10002,Line 1,NS,1360.2,1259.1,120.2,425
9407JE,04/11/2025,10006,Line 1,DS,1320.4,1207.7,115.5,337
6419YA,28/07/2025,10014,Line 2,AS,1718.9,1565.4,157.2,513
7115ON,10/10/2025,10009,Line 1,DS,1741.4,1525.1,222.2,454
1989VQ,24/05/2025,10002,Line 1,DS,1557.5,1465.8,102.4,419
3159KA,23/10/2025,10019,Line 3,DS,1983.5,1958.1,38.8,419
5704OS,10/11/2025,10006,Line 1,DS,2025.5,1878.8,159.3,315
6736FP,28/09/2025,10020,Line 2,AS,2010.6,1945.7,76.7,413
3303ZO,15/05/2025,10001,Line 1,DS,2094.7,2073.8,36.9,447
1945AO,30/10/2025,10004,Line 2,DS,2106.4,1992.2,125.2,510
7280CG,03/10/2025,10011,Line 2,DS,2201.9,2151.3,62.1,453
5024BJ,15/02/2025,10016,Line 2,AS,1584.1,1477.0,119.5,422
5388XA,14/01/2025,10008,Line 2,AS,1799.3,1622.2,191.9,390
6026NU,01/08/2025,10010,Line 3,NS,1851.3,1817.0,38.2,464
5515FS,12/03/2025,10004,Line 2,AS,1740.4,1526.6,216.2,367
4221KZ,11/06/2025,10005,Line 2,DS,1804.3,1559.6,252.4,381
7138SL,18/06/2025,10013,Line 3,DS,2253.6,2056.6,214.9,394
2845WJ,11/05/2025,10020,Line 2,DS,2297.3,2261.6,44.6,509
6203EW,12/01/2025,10009,Line 1,AS,1950.6,1756.1,199.8,443
4377WP,08/01/2025,10002,Line 1,NS,1066.9,932.7,153.4,466
2282UN,23/03/2025,10002,Line 1,DS,1904.7,1762.8,148.0,351
6431DB,30/10/2025,10007,Line 3,AS,2265.3,2012.1,256.6,496
9824FK,28/02/2025,10005,Line 2,AS,1486.8,1445.6,55.1,480
7270UJ,12/02/2025,10008,Line 2,NS,1259.6,1140.1,129.7,500
4773DW,23/10/2025,10012,Line 1,AS,1260.9,1248.3,26.7,457
5392PM,07/08/2025,10016,Line 2,DS,1106.8,1031.3,93.8,358
9526IU,20/10/2025,10012,Line 1,AS,1819.3,1774.3,51.9,428
8432YN,09/06/2025,10012,Line 1,DS,1137.4,1002.9,145.1,392
3229WN,19/04/2025,10009,Line 1,DS,1802.0,1562.3,241.5,390
9308XN,02/05/2025,10010,Line 3,AS,1909.0,1774.9,142.3,343
4997HK,19/03/2025,10012,Line 1,DS,971.4,961.7,22.1,464
6732XR,07/12/2025,10001,Line 1,DS,1278.3,1218.6,74.1,523
8426OO,14/06/2025,10014,Line 2,DS,1577.8,1336.5,247.3,426
5935KC,05/01/2025,10003,Line 1,NS,2149.9,2128.4,21.9,449
5746EW,21/04/2025,10002,Line 1,DS,1908.7,1861.1,54.7,299
1756AQ,01/06/2025,10006,Line 1,AS,1626.2,1438.5,201.7,485
7298RC,08/11/2025,10011,Line 2,AS,1322.0,1225.7,103.5,376
6280EP,10/09/2025,10003,Line 1,AS,1092.3,1058.8,45.5,401
3166YU,30/04/2025,10004,Line 2,DS,1483.4,1419.1,77.0,565
6875QI,12/07/2025,10002,Line 1,DS,1245.1,1037.9,217.1,473
8414HY,28/02/2025,10002,Line 1,DS,2023.8,1904.2,121.9,352
9341ZE,31/12/2025,10007,Line 3,AS,1855.9,1732.1,132.4,350
2673EL,19/07/2025,10005,Line 2,NS,1896.7,1685.1,222.7,395
8987WL,20/09/2025,10002,Line 1,AS,1823.5,1698.3,142.0,463
8741IP,22/01/2025,10005,Line 2,DS,1339.8,1213.8,128.5,505
1675EH,10/11/2025,10018,Line 1,DS,1371.0,1240.2,141.0,389
6005WG,08/11/2025,10012,Line 1,DS,1704.2,1555.7,158.5,419
3512ET,01/08/2025,10001,Line 1,NS,1554.6,1452.2,120.0,412
3262OF,16/01/2025,10010,Line 3,AS,1134.1,1121.2,17.8,408
9162IO,16/04/2025,10012,Line 1,NS,2061.6,1958.8,120.3,394
2759TO,12/08/2025,10001,Line 1,DS,1457.9,1238.2,238.0,405
9537ZP,11/09/2025,10004,Line 2,NS,1319.0,1255.0,81.8,421
8652UP,22/06/2025,10008,Line 2,DS,2145.3,1938.5,208.1,366
1785WF,19/04/2025,10010,Line 3,AS,1998.6,1783.8,216.2,511
6088QR,02/10/2025,10004,Line 2,DS,1759.1,1633.7,131.4,461
4388ZI,19/03/2025,10001,Line 1,DS,1511.9,1435.5,81.9,414
4190HM,18/08/2025,10002,Line 1,AS,1394.3,1354.2,59.2,454
9207WC,20/09/2025,10004,Line 2,DS,2111.7,1892.0,222.2,427
5609QU,06/10/2025,10002,Line 1,AS,2527.0,2316.6,222.5,407
4870TS,12/02/2025,10005,Line 2,AS,1915.3,1818.3,101.2,519
1816LF,22/11/2025,10001,Line 1,DS,2066.9,1843.7,240.5,422
6424XF,24/12/2025,10006,Line 1,DS,1973.7,1741.9,245.7,468
1473NE,17/08/2025,10005,Line 2,AS,1280.3,1264.7,22.4,315
8267IT,03/08/2025,10012,Line 1,DS,1473.7,1392.4,95.5,582
2428PO,19/12/2025,10003,Line 1,AS,1752.7,1608.0,163.5,428
3244MF,20/03/2025,10013,Line 3,NS,2042.8,1859.9,191.4,439
7650KP,16/09/2025,10014,Line 2,DS,1858.8,1741.9,134.2,523
4243GU,30/06/2025,10012,Line 1,DS,1919.8,1823.3,100.1,406
3353WC,22/12/2025,10001,Line 1,DS,1727.1,1630.9,110.4,375
8219SW,13/06/2025,10006,Line 1,AS,1803.0,1785.0,35.7,357
6583JU,16/01/2025,10010,Line 3,AS,2018.1,1964.5,69.4,440
5475NZ,27/11/2025,10005,Line 2,AS,2069.3,1864.2,208.7,430
8584VW,17/02/2025,10003,Line 1,AS,1778.1,1671.4,124.0,524
8309FW,01/08/2025,10007,Line 3,DS,1786.6,1565.7,238.9,441
9489EV,23/02/2025,10019,Line 3,AS,1943.7,1900.1,54.8,443
2729VK,06/10/2025,10015,Line 1,DS,1505.7,1415.8,102.9,404
7773QA,29/01/2025,10016,Line 2,DS,2150.9,1977.7,179.9,449
5808UH,13/11/2025,10010,Line 3,AS,1908.8,1664.5,248.5,443
1833SD,26/07/2025,10001,Line 1,AS,2281.5,2067.2,225.9,446
2867EI,25/02/2025,10001,Line 1,NS,1905.0,1725.2,196.4,378
6639RP,25/08/2025,10002,Line 1,AS,1794.1,1654.3,156.1,493
4435SD,26/10/2025,10007,Line 3,AS,2326.4,2173.9,154.3,450
1316VQ,07/05/2025,10020,Line 2,AS,1640.1,1554.2,97.3,494
4402NH,30/08/2025,10002,Line 1,DS,1743.1,1725.7,21.6,443
5876JM,09/01/2025,10006,Line 1,DS,1575.6,1482.9,98.8,430
1398OZ,14/09/2025,10010,Line 3,NS,1520.0,1488.0,37.5,383
9100EP,01/11/2025,10015,Line 1,DS,867.3,774.4,95.1,429
5255VB,23/12/2025,10005,Line 2,AS,1868.8,1767.5,116.8,395
9134CD,01/09/2025,10012,Line 1,DS,1363.3,1156.3,226.5,459
1294HE,02/08/2025,10003,Line 1,DS,2047.2,1871.4,186.2,344
9236SX,08/01/2025,10014,Line 2,DS,2186.3,1856.0,337.9,456
9267CX,24/02/2025,10003,Line 1,DS,1802.9,1682.5,133.6,366
9658IW,24/02/2025,10007,Line 3,AS,1343.6,1270.3,79.8,331
2233UV,10/03/2025,10008,Line 2,DS,1978.3,1757.0,231.3,447
7440UD,19/01/2025,10006,Line 1,DS,2322.8,2169.7,156.4,438
6254LJ,23/09/2025,10016,Line 2,AS,2054.7,2034.2,28.9,400
5819MO,06/11/2025,10015,Line 1,DS,2013.0,1973.5,47.1,396
7217HJ,19/02/2025,10007,Line 3,DS,1878.3,1602.3,277.6,431
8712VN,22/12/2025,10002,Line 1,DS,2124.7,1893.7,244.6,427
6004ZJ,24/06/2025,10012,Line 1,AS,1359.5,1196.2,175.8,369
8360FN,04/07/2025,10019,Line 3,DS,1784.9,1767.1,28.0,441
4577GR,17/06/2025,10004,Line 2,AS,2062.0,2027.6,46.2,456
1003AK,16/03/2025,10002,Line 1,AS,1272.7,1226.9,49.5,457
2158GL,07/05/2025,10005,Line 2,DS,1537.9,1432.5,118.9,386
8120IZ,11/10/2025,10006,Line 1,DS,1822.2,1740.0,95.8,467
9610TR,02/07/2025,10019,Line 3,DS,1864.4,1747.7,125.2,408
7978VN,02/01/2025,10002,Line 1,DS,1946.1,1879.1,77.8,392
8387HT,19/11/2025,10005,Line 2,AS,1337.2,1276.6,67.7,481
4401VG,28/03/2025,10010,Line 3,AS,2009.5,1842.0,185.2,332
2926KV,02/04/2025,10001,Line 1,AS,2070.0,1794.8,280.7,342
9747EH,10/04/2025,10001,Line 1,DS,1552.5,1410.7,145.5,520
8717UG,25/02/2025,10001,Line 1,DS,2047.6,1982.6,71.2,540
4855VK,01/07/2025,10005,Line 2,DS,1630.6,1459.0,185.2,495
3479HU,14/02/2025,10012,Line 1,AS,1382.8,1274.3,110.9,378
9626CE,05/08/2025,10009,Line 1,AS,2117.6,2008.6,118.0,472
1867HX,12/07/2025,10005,Line 2,DS,2138.1,2045.4,100.7,451
5423DV,11/02/2025,10005,Line 2,DS,2057.6,1958.7,112.3,356
5384LB,06/07/2025,10008,Line 2,DS,2239.4,2133.7,117.4,461
7964NS,03/04/2025,10002,Line 1,NS,1924.1,1904.9,32.4,476
1690JS,24/08/2025,10020,Line 2,DS,1862.1,1671.0,200.1,386
3270PD,07/08/2025,10016,Line 2,DS,1467.9,1401.8,71.9,483
7274JY,15/11/2025,10009,Line 1,NS,2116.5,1913.5,221.6,431
1873AG,03/04/2025,10007,Line 3,NS,2037.2,2016.8,30.2,361
3373EN,12/05/2025,10015,Line 1,AS,2363.4,2134.4,244.4,464
7572PW,26/01/2025,10001,Line 1,AS,2119.5,1929.6,209.3,378
7267VC,12/04/2025,10003,Line 1,DS,1395.7,1235.5,175.7,559
7721HK,08/05/2025,10006,Line 1,DS,1563.5,1547.9,32.2,463
7165VY,05/07/2025,10001,Line 1,DS,1998.2,1802.9,202.1,364
9966TI,26/04/2025,10003,Line 1,NS,1362.4,1198.8,171.6,434
9567CM,10/07/2025,10005,Line 2,AS,2094.7,1996.5,99.9,521
8303JC,04/07/2025,10016,Line 2,AS,2049.5,2029.0,27.0,447
1061NI,22/06/2025,10011,Line 2,AS,1690.8,1514.8,181.9,468
2069NS,03/02/2025,10015,Line 1,AS,1577.0,1508.2,87.1,463
2749RS,02/08/2025,10011,Line 2,AS,2245.4,2164.1,96.8,438
3953NC,27/03/2025,10005,Line 2,DS,2102.0,2016.0,103.1,492
1167ZU,08/08/2025,10001,Line 1,DS,1612.9,1457.2,157.4,385
4288LV,27/08/2025,10013,Line 3,DS,1690.7,1558.0,139.1,367
4897YG,10/12/2025,10010,Line 3,DS,1556.7,1526.0,32.0,439
5272IV,19/04/2025,10007,Line 3,NS,1982.9,1895.1,88.0,389
4256PV,27/08/2025,10007,Line 3,AS,1674.2,1450.6,234.3,428
3157XY,10/10/2025,10018,Line 1,DS,1927.9,1817.3,127.0,489
9266HV,29/05/2025,10015,Line 1,AS,1179.5,1065.7,118.8,387
9347GZ,15/01/2025,10002,Line 1,DS,2229.4,2032.2,210.2,351
6698PI,02/05/2025,10004,Line 2,AS,1373.7,1267.3,124.8,455
4541KQ,20/06/2025,10002,Line 1,DS,2115.0,1946.5,169.7,376
6280RB,13/10/2025,10008,Line 2,DS,1805.8,1726.6,80.4,391
9534PL,08/02/2025,10007,Line 3,DS,1391.6,1375.8,19.7,484
8156NU,29/08/2025,10002,Line 1,AS,2236.4,1993.5,254.1,443
2273MR,15/10/2025,10001,Line 1,DS,1832.5,1624.2,219.1,414
8914AN,21/04/2025,10013,Line 3,AS,2383.7,2217.3,185.3,450
2100GQ,30/11/2025,10009,Line 1,NS,2019.8,1811.8,208.3,384
2510SV,17/05/2025,10005,Line 2,DS,1528.8,1513.5,32.8,403
3412VD,26/01/2025,10017,Line 3,AS,2035.5,1888.3,152.1,396
6222UA,26/02/2025,10006,Line 1,DS,1819.6,1722.1,106.8,433
7774EW,16/07/2025,10007,Line 3,DS,1577.0,1511.1,71.6,514
4977CU,05/01/2025,10012,Line 1,AS,1548.3,1424.5,141.5,390
1484AS,16/06/2025,10009,Line 1,DS,1965.7,1775.4,190.6,477
2345ZK,04/01/2025,10012,Line 1,NS,1770.5,1613.9,169.7,505
9734ZF,07/12/2025,10012,Line 1,DS,1879.2,1713.1,170.0,455
9154MT,22/06/2025,10002,Line 1,AS,1689.6,1534.4,169.4,365
1667ID,07/09/2025,10006,Line 1,AS,1704.5,1604.4,107.1,470
9249KE,14/10/2025,10016,Line 2,DS,2297.3,2176.7,125.4,454
6592PC,17/05/2025,10009,Line 1,AS,1655.2,1526.4,136.7,377
4591CN,19/11/2025,10005,Line 2,AS,1440.6,1323.3,119.7,423
4807BP,21/10/2025,10019,Line 3,DS,1963.0,1847.6,132.7,381
5593FB,28/02/2025,10009,Line 1,DS,1880.7,1624.5,258.3,389
9220EW,11/11/2025,10012,Line 1,AS,1625.8,1465.2,173.4,461
6859BY,20/03/2025,10014,Line 2,AS,2008.8,1954.5,62.0,373
6259TC,25/01/2025,10011,Line 2,AS,1485.7,1313.2,180.9,510
4535CM,18/04/2025,10016,Line 2,DS,1497.5,1365.7,142.3,295
5642DQ,22/07/2025,10005,Line 2,DS,1401.5,1339.1,70.6,387
1741WC,17/03/2025,10014,Line 2,DS,2385.0,2211.7,181.1,452
2645IF,31/10/2025,10006,Line 1,DS,2110.2,1994.1,135.9,452
9711GQ,16/10/2025,10003,Line 1,AS,1575.8,1504.8,73.1,417
2226ZE,03/06/2025,10001,Line 1,DS,1324.7,1282.0,58.8,473
8646ST,19/11/2025,10002,Line 1,AS,2009.8,1989.7,32.5,440
3503DS,11/08/2025,10012,Line 1,AS,1274.0,1115.1,169.7,454
4682BI,06/02/2025,10011,Line 2,AS,1627.4,1531.3,97.0,487
6200RC,12/01/2025,10012,Line 1,AS,2294.2,1993.3,305.2,467
4773OW,04/05/2025,10001,Line 1,AS,1917.6,1731.9,186.1,366
2597RL,22/02/2025,10007,Line 3,NS,1448.4,1270.2,195.5,410
3725RW,01/05/2025,10020,Line 2,DS,1276.0,1249.0,31.8,463
5394DY,19/10/2025,10004,Line 2,DS,1696.5,1557.3,142.8,368
8029NJ,09/05/2025,10002,Line 1,AS,1680.8,1573.4,107.6,360
9457ZW,19/09/2025,10008,Line 2,DS,1973.4,1824.9,157.8,494
8994GA,19/12/2025,10015,Line 1,AS,1468.9,1349.3,125.3,454
9538RB,25/02/2025,10011,Line 2,NS,1384.9,1188.0,202.5,342
5141JN,29/04/2025,10018,Line 1,AS,1270.4,1257.7,14.3,457
3535UQ,03/05/2025,10020,Line 2,DS,1923.0,1903.8,27.9,426
9245WK,08/04/2025,10011,Line 2,DS,1951.0,1853.6,111.3,379
1727QN,19/07/2025,10011,Line 2,DS,1402.5,1325.8,78.6,381
3418NU,02/10/2025,10006,Line 1,DS,2018.0,1800.5,221.3,496
6293OA,21/12/2025,10007,Line 3,AS,1995.3,1914.7,83.5,391
5877IA,13/02/2025,10001,Line 1,DS,1214.0,1101.3,127.2,429
1332IY,01/06/2025,10011,Line 2,AS,1169.3,1082.8,96.8,459
